timestamp,1,2,3,4,5,6,ax,ay,az,gx,gy,gz
1554202075.49,377.1829,847.6098,688.9268,48.5975,55.5976,22.6951,-12104.0,-3584.0,9336.0,1235.0,1858.0,194.0
1554202075.5,381.0854,836.7317,645.0488,50.0976,55.4024,24.3049,-14576.0,-3200.0,11812.0,419.0,2234.0,39.0
1554202075.51,379.2805,847.0244,629.6341,48.5976,55.0,24.5,-15112.0,440.0,13748.0,742.0,270.0,-106.0
1554202075.52,378.9878,850.9268,608.9512,47.1952,58.4024,23.5976,-11504.0,-2840.0,8704.0,-200.0,-2376.0,106.0
1554202075.53,368.3902,826.9268,605.5366,48.390299999999996,55.4024,24.4024,-9772.0,-5732.0,4448.0,-199.0,-2510.0,73.0
1554202075.54,374.2927,851.5122,595.8537,49.1951,55.5,23.0,-11432.0,-3820.0,2964.0,-333.0,-631.0,101.0
1554202075.55,374.4878,852.439,612.439,38.5976,69.1951,22.6951,-10076.0,-4356.0,4784.0,181.0,1145.0,-240.0
1554202075.56,381.0854,836.5366,601.8537,50.59749999999999,55.2927,23.5976,-10016.0,-4864.0,9480.0,305.0,1697.0,-188.0
1554202075.57,382.7805,847.0244,631.3415,49.6951,55.5976,24.0,-9856.0,-6408.0,10912.0,30.0,711.0,-91.0
1554202075.58,379.4878,851.9024,600.5366,50.4024,55.0976,19.0,-10704.0,-6696.0,9212.0,74.0,-537.0,-3.0
1554202075.59,379.4878,844.0976,639.5366,52.3049,54.6951,18.4024,-11900.0,-6104.0,5316.0,-472.0,-1338.0,-213.0
1554202075.6,377.7805,840.8293,662.0488,48.792699999999996,55.9024,18.5,-12780.0,-4972.0,2980.0,-19.0,-743.0,84.0
1554202075.61,364.5854,840.8293,646.0488,50.792699999999996,59.0,18.8049,-14916.0,188.0,6480.0,318.0,1124.0,239.0
1554202075.62,369.5854,830.3415,642.7317,48.59749999999999,56.2927,24.1951,-14828.0,1784.0,9912.0,235.0,904.0,194.0
1554202075.63,372.8902,818.439,652.6341,49.5,55.6951,23.5976,-13824.0,24.0,6416.0,155.0,232.0,328.0
1554202075.64,369.5854,823.4146,649.9268,49.304899999999996,55.7927,23.9024,-10160.0,684.0,10804.0,-542.0,-300.0,150.0
1554202075.65,371.1829,874.6341,627.2439,51.4025,55.1951,24.0,-12776.0,2680.0,3040.0,-85.0,-257.0,-96.0
1554202075.66,367.8902,892.0976,619.439,55.4024,56.0976,23.3049,-10524.0,1920.0,9364.0,-169.0,477.0,-202.0
1554202075.67,373.3902,880.0976,647.3415,56.804899999999996,54.7927,24.5976,-12588.0,-1524.0,7872.0,-459.0,19.0,16.0
1554202075.68,366.2927,892.0,632.8293,54.7073,55.2927,22.8049,-16104.0,-624.0,8636.0,117.0,707.0,202.0
1554202075.69,366.2927,854.6341,631.2439,55.390299999999996,56.4024,25.5976,-16984.0,-3876.0,10380.0,-301.0,522.0,271.0
1554202075.7,371.1829,855.7073,648.1463,64.1951,52.1951,25.3049,-17820.0,3000.0,8264.0,-482.0,-100.0,99.0
1554202075.71,374.4878,885.5122,643.3415,54.1952,55.4024,25.0976,-13184.0,896.0,7560.0,159.0,73.0,-72.0
1554202075.72,372.8902,875.3171,669.1463,56.5,55.5976,25.4024,-10288.0,-9152.0,5164.0,-150.0,245.0,22.0
1554202075.73,370.2927,870.0976,611.5366,58.0,52.6951,25.0976,-15472.0,3172.0,11460.0,141.0,359.0,370.0
1554202075.74,370.9878,854.0,621.9512,53.5,56.5,24.4024,-10016.0,1028.0,6968.0,-207.0,243.0,230.0
1554202075.75,372.8902,867.5122,599.2439,79.4025,56.6951,23.8049,-18196.0,404.0,9676.0,-476.0,442.0,367.0
1554202075.76,367.4878,878.7317,600.7317,75.3049,55.2927,25.9024,-13140.0,4072.0,8040.0,363.0,36.0,-252.0
1554202075.77,371.7927,877.7073,594.2439,69.5,56.1951,25.0,-18264.0,3168.0,9904.0,-616.0,256.0,33.0
1554202075.78,362.9878,877.9024,601.0488,93.1951,52.5,24.5976,-12916.0,936.0,7336.0,173.0,215.0,-52.0
1554202075.79,362.9878,802.0,613.1463,71.2927,56.9024,25.5976,-14232.0,472.0,5056.0,-464.0,43.0,196.0
1554202075.8,364.5854,797.4146,588.1463,68.7927,55.5,24.8049,-12372.0,2684.0,7248.0,-430.0,10.0,177.0
1554202075.81,357.9878,794.3415,598.6341,85.3903,55.4024,24.0976,-13708.0,-628.0,7908.0,27.0,49.0,72.0
1554202075.82,338.7927,790.2439,599.6341,91.6951,53.0,24.8049,-13708.0,-1316.0,8908.0,-333.0,-72.0,30.0
1554202075.83,338.6829,790.9268,579.7561,70.5,55.5,25.6951,-9392.0,3740.0,8140.0,-47.0,-19.0,-112.0
1554202075.84,385.4878,794.439,593.439,70.4878,55.9024,25.5,-13760.0,-580.0,8580.0,251.0,289.0,279.0
1554202075.85,382.6829,795.0244,606.439,69.5,56.5,25.1951,-13800.0,-796.0,8980.0,-290.0,290.0,288.0
1554202075.86,364.5854,775.6098,600.3415,87.9878,55.4024,25.8049,-13128.0,132.0,8104.0,-98.0,208.0,190.0
1554202075.87,387.1829,794.7317,601.1463,73.1951,54.0976,24.4024,-13524.0,-168.0,7888.0,-151.0,145.0,58.0
1554202075.88,379.4878,796.0,615.8293,70.4024,56.0976,24.0,-12612.0,1428.0,7072.0,-293.0,448.0,-212.0
1554202075.89,381.0854,804.5366,603.8537,82.9878,55.9024,24.8049,-14616.0,-1572.0,8464.0,-57.0,428.0,216.0
1554202075.9,374.4878,799.6098,587.1463,69.7927,57.4024,25.6951,-14408.0,-352.0,8772.0,-21.0,37.0,189.0
1554202075.91,380.1829,790.3415,596.5366,80.5975,54.2927,25.6951,-13108.0,-708.0,8028.0,-93.0,-291.0,180.0
1554202075.92,367.8902,785.7073,591.6341,71.3902,56.0,25.0976,-13656.0,108.0,7716.0,91.0,-497.0,-19.0
1554202075.93,375.9878,791.7073,589.3415,70.5,55.0,26.0,-13360.0,-248.0,7804.0,-47.0,25.0,-76.0
1554202075.94,388.9878,791.7073,591.6341,77.7926,55.0976,24.3049,-13180.0,216.0,8416.0,-61.0,201.0,77.0
1554202075.95,379.4878,779.3171,596.2439,85.0975,55.5976,24.0976,-13348.0,232.0,8488.0,-13.0,140.0,174.0
1554202075.96,373.4878,788.439,587.439,70.8902,54.0,25.0976,-13416.0,-628.0,7984.0,-119.0,102.0,208.0
1554202075.97,377.7805,783.3171,583.5366,80.0,55.5976,25.5,-13556.0,-372.0,7836.0,-103.0,208.0,67.0
1554202075.98,385.1829,800.2439,615.8293,71.6951,55.6951,25.4024,-9868.0,-2816.0,5588.0,-292.0,258.0,-149.0
1554202075.99,369.5854,798.3415,613.6341,73.2926,56.5976,25.3049,-10280.0,-4604.0,7464.0,-243.0,540.0,73.0
1554202076.0,378.6829,793.6098,666.3415,90.1951,51.1951,25.3049,-10312.0,-4024.0,9976.0,-279.0,730.0,146.0
1554202076.01,386.0854,795.2195,646.8293,85.5975,55.2927,24.8049,-13744.0,-4180.0,9048.0,-177.0,131.0,345.0
1554202076.02,384.3902,787.4146,659.2439,87.0975,55.5976,26.0976,-14236.0,-132.0,8960.0,29.0,-327.0,55.0
1554202076.03,367.8902,773.3171,632.8293,72.9024,55.2927,25.4024,-13120.0,-248.0,7224.0,-67.0,-394.0,-90.0
1554202076.04,369.5854,792.7317,636.3415,89.9878,56.4024,25.8049,-13480.0,292.0,7192.0,44.0,104.0,-83.0
1554202076.05,384.5854,776.3415,627.3415,74.2927,57.4024,25.9024,-9004.0,4540.0,9104.0,-297.0,731.0,-80.0
1554202076.06,367.8902,799.6098,638.2439,86.4025,54.1951,25.5976,-12680.0,-2612.0,8760.0,-171.0,284.0,365.0
1554202076.07,371.6829,780.0488,639.439,88.6952,53.4024,25.6951,-14148.0,-1136.0,9336.0,-108.0,79.0,181.0
1554202076.08,366.2927,788.2439,634.1463,85.2926,58.5976,24.4024,-8628.0,-3584.0,5916.0,-429.0,-618.0,115.0
1554202076.09,383.1829,785.8049,632.3415,89.5976,56.4024,26.0,-15364.0,408.0,7360.0,275.0,448.0,-75.0
1554202076.1,359.6829,786.1463,638.7317,89.2927,54.5,24.8049,-13728.0,324.0,8376.0,-108.0,312.0,109.0
1554202076.11,384.0854,789.5122,617.6341,87.0,54.7927,25.3049,-15172.0,-4348.0,8524.0,31.0,323.0,395.0
1554202076.12,379.4878,767.6098,621.7317,83.0975,52.2927,25.8049,-13672.0,1048.0,8676.0,-229.0,199.0,149.0
1554202076.13,372.1829,781.8049,638.3415,89.8903,54.9024,25.1951,-15644.0,-4352.0,8636.0,-186.0,224.0,219.0
1554202076.14,359.6829,803.0244,669.1463,87.5,55.5,24.5976,-13988.0,4012.0,11932.0,-253.0,244.0,-109.0
1554202076.15,374.4878,769.9024,639.439,88.3049,54.7927,23.9024,-12804.0,-944.0,6840.0,-147.0,8.0,-253.0
1554202076.16,383.8902,774.5366,649.3415,86.0,55.5976,26.4024,-19280.0,2740.0,10228.0,-622.0,763.0,214.0
1554202076.17,372.4878,787.4146,640.9268,89.8049,55.1951,25.4024,-9228.0,-176.0,8064.0,26.0,-72.0,132.0
1554202076.18,379.4878,782.0488,621.9512,87.5,55.6951,24.8049,-14148.0,-1100.0,11376.0,175.0,215.0,205.0
1554202076.19,377.9878,769.6098,615.3415,90.5,55.0976,25.8049,-13040.0,1104.0,5016.0,-239.0,49.0,27.0
1554202076.2,372.8902,788.6341,614.1463,82.3902,60.0,24.9024,-12768.0,3244.0,6440.0,74.0,1.0,249.0
1554202076.21,374.2927,796.1463,571.6341,87.5975,55.5976,25.9024,-8784.0,-580.0,11580.0,-156.0,240.0,489.0
1554202076.22,394.5854,820.5366,583.439,49.3048,53.0976,23.4024,-12000.0,-4436.0,5376.0,-65.0,-51.0,501.0
1554202076.23,369.5854,885.8049,600.9512,51.0976,53.1951,23.6951,-8700.0,4468.0,12184.0,173.0,553.0,159.0
1554202076.24,369.5854,882.1951,609.7317,49.2073,52.7927,23.5976,-5808.0,172.0,7812.0,-200.0,-316.0,-255.0
1554202076.25,376.6829,867.5122,649.439,48.0975,52.5976,24.8049,-12064.0,-1128.0,7152.0,-82.0,126.0,-338.0
1554202076.26,377.7805,868.5366,641.3415,49.0976,52.5,24.5,-15764.0,3280.0,5200.0,-435.0,82.0,-209.0
1554202076.27,366.2927,885.122,642.2439,47.792699999999996,53.5,23.0,-12620.0,-360.0,7412.0,-446.0,-129.0,92.0
1554202076.28,350.4878,865.0244,616.9512,48.1951,54.0976,23.0976,-14680.0,-2584.0,3700.0,36.0,200.0,334.0
1554202076.29,327.6829,847.8049,639.439,47.9024,54.0976,23.3049,-11432.0,-3220.0,8228.0,159.0,-411.0,362.0
1554202076.3,330.1829,874.2927,649.6341,47.792699999999996,53.9024,24.0,-13488.0,572.0,7620.0,-234.0,-226.0,-27.0
1554202076.31,356.3902,865.7073,636.1463,47.6097,54.2927,24.4024,-15560.0,-2680.0,11304.0,99.0,-193.0,-19.0
1554202076.32,368.3902,855.9024,640.9268,47.9025,53.6951,23.3049,-15676.0,-60.0,7824.0,190.0,-214.0,-8.0
1554202076.33,359.6829,880.7317,613.0488,48.390299999999996,53.9024,24.4024,-19192.0,11636.0,7144.0,-99.0,149.0,16.0
1554202076.34,356.7927,809.3171,608.5366,48.9024,53.0976,22.6951,-13824.0,1016.0,4068.0,89.0,-197.0,280.0
1554202076.35,344.7927,803.0244,601.5366,47.8049,53.1951,22.5,-17100.0,-2316.0,8088.0,-206.0,-121.0,21.0
1554202076.36,366.2927,772.3415,606.3415,47.49999999999999,53.7927,24.0976,-12620.0,-6268.0,7188.0,602.0,215.0,-423.0
1554202076.37,373.4878,785.4146,626.3415,48.1097,53.2927,24.1951,-12460.0,-13916.0,3976.0,-232.0,-440.0,-113.0
1554202076.38,352.0854,795.6098,629.5366,51.792699999999996,53.9024,24.1951,-19160.0,-10088.0,2572.0,661.0,-838.0,204.0
1554202076.39,337.2927,784.0488,687.9268,50.6951,53.5,23.5976,-22812.0,4100.0,20180.0,456.0,65.0,-119.0
1554202076.4,375.9878,810.9268,637.8293,47.5976,54.5,24.0,-3872.0,-6236.0,-2992.0,474.0,-1666.0,-194.0
1554202076.41,376.1829,802.439,602.2439,47.9024,54.5976,20.6951,-16388.0,-2716.0,9420.0,2374.0,-820.0,-842.0
1554202076.42,357.9878,829.4146,605.8537,50.0,53.5,24.1951,-13676.0,-3092.0,7360.0,621.0,-510.0,-691.0
1554202076.43,376.1829,817.6098,659.2439,53.4024,53.0976,24.0976,-12684.0,-1236.0,6200.0,15.0,-592.0,-743.0
1554202076.44,362.9878,791.5122,625.9512,50.0976,52.4024,24.0,-10912.0,80.0,8188.0,162.0,-920.0,237.0
1554202076.45,366.1829,765.6098,640.2439,49.390299999999996,53.4024,24.3049,-12816.0,-5888.0,11808.0,738.0,-615.0,770.0
1554202076.46,374.4878,736.1463,591.3415,50.0976,53.5,23.6951,-12728.0,-6356.0,5812.0,1241.0,-780.0,30.0
1554202076.47,344.2927,717.4146,627.439,50.4024,54.0976,24.0976,-18520.0,4644.0,9452.0,17.0,-759.0,-868.0
1554202076.48,358.4878,777.3171,649.7317,51.6951,53.6951,22.4024,-12060.0,444.0,7896.0,-328.0,-993.0,-802.0
1554202076.49,324.6829,793.8049,654.5366,49.3049,53.6951,24.1951,-9996.0,828.0,4736.0,1228.0,-942.0,-154.0
1554202076.5,384.8902,814.3415,595.7317,49.1952,54.9024,23.6951,-13596.0,2140.0,7844.0,1917.0,-426.0,-58.0
1554202076.51,384.3902,824.5366,601.6341,50.0976,53.5,23.8049,-12940.0,7064.0,8708.0,1048.0,-970.0,-121.0
1554202076.52,394.7561,828.6341,629.5366,50.6952,53.4024,24.6951,-11740.0,-2888.0,9604.0,-131.0,-1138.0,-181.0
1554202076.53,372.2683,840.3415,635.439,51.49999999999999,53.7927,23.8049,-12960.0,-5180.0,8508.0,545.0,-1302.0,-352.0
1554202076.54,366.8537,813.7073,594.439,52.4025,52.6951,23.8049,-15204.0,-524.0,7764.0,2107.0,-1071.0,-729.0
1554202076.55,363.0732,771.4146,662.5366,50.0975,53.5976,22.4024,-15776.0,7080.0,7504.0,1014.0,-701.0,-1210.0
1554202076.56,371.1707,750.7317,617.8293,48.9025,53.6951,24.1951,-17812.0,4696.0,8464.0,-122.0,-227.0,-872.0
1554202076.57,401.8537,746.5366,640.2439,50.0976,53.4024,24.3049,-16104.0,5216.0,9300.0,552.0,-223.0,-98.0
1554202076.58,386.9512,789.5122,639.1463,51.292699999999996,52.9024,23.5976,-18396.0,4436.0,9644.0,2392.0,-688.0,-65.0
1554202076.59,377.6585,807.8049,641.5366,49.48779999999999,54.9024,24.5,-14472.0,724.0,10172.0,929.0,-876.0,-348.0
1554202076.6,361.9756,793.9024,669.1463,46.792699999999996,54.0,23.1951,-13540.0,-1168.0,7984.0,418.0,-1108.0,-561.0
1554202076.61,362.8537,778.7317,603.5366,49.804899999999996,53.7927,22.9024,-17876.0,-5188.0,8572.0,1762.0,-1244.0,-775.0
1554202076.62,395.7561,788.9268,635.7317,51.6951,53.1951,24.0976,-12604.0,4556.0,7988.0,1306.0,-1166.0,-649.0
1554202076.63,376.2683,733.5122,679.0244,49.98779999999999,54.4024,24.0976,-11108.0,-4948.0,9872.0,2004.0,-776.0,-272.0
1554202076.64,387.4634,754.0488,636.1463,50.1951,53.5,23.8049,-13396.0,184.0,7392.0,1691.0,-1414.0,-698.0
1554202076.65,374.3659,818.7317,627.7317,48.5,53.0976,23.5,-16828.0,1872.0,12644.0,774.0,-608.0,-684.0
1554202076.66,363.1707,777.2195,609.7317,48.8049,53.1951,24.5,-15452.0,96.0,8268.0,1678.0,-823.0,-913.0
1554202076.67,385.4634,876.439,669.1463,50.1951,53.0976,23.0976,-17096.0,-2944.0,11012.0,1498.0,-1297.0,-1031.0
1554202076.68,390.0732,714.439,640.6341,50.804899999999996,54.2927,23.0976,-14604.0,896.0,9452.0,1548.0,-1634.0,-1169.0
1554202076.69,376.4634,767.8049,643.1463,48.90239999999999,53.7927,23.1951,-10956.0,-1216.0,8752.0,1153.0,-1835.0,-1019.0
1554202076.7,369.0732,809.122,673.7317,50.6951,53.5,23.6951,-8752.0,-4188.0,9108.0,1809.0,-1637.0,-983.0
1554202076.71,368.6585,810.7317,645.0488,52.0,51.6951,24.4024,-7880.0,-6028.0,8192.0,1560.0,-1755.0,-710.0
1554202076.72,397.7561,811.4146,662.1463,48.804899999999996,53.7927,23.5976,-11388.0,-4976.0,8796.0,2194.0,-1622.0,-970.0
1554202076.73,363.4634,731.2195,629.5366,50.90239999999999,53.2927,24.3049,-11200.0,-5360.0,10108.0,1825.0,-1929.0,-1171.0
1554202076.74,373.9756,806.0,695.5366,50.0,52.5,22.6951,-11552.0,-2924.0,10604.0,2362.0,-1984.0,-1371.0
1554202076.75,392.3659,799.5122,681.7317,51.304899999999996,52.7927,22.5,-10248.0,-2676.0,10656.0,1699.0,-2068.0,-1092.0
1554202076.76,396.6585,783.4146,647.2439,50.890299999999996,52.9024,24.0976,-10468.0,-608.0,10516.0,1961.0,-2208.0,-871.0
1554202076.77,353.7561,748.5366,646.0488,48.89019999999999,54.0,23.5,-11688.0,1864.0,10132.0,2109.0,-2479.0,-785.0
1554202076.78,396.3659,800.6341,630.5366,51.6951,52.6951,24.3049,-13864.0,6580.0,10672.0,2126.0,-2086.0,-898.0
1554202076.79,396.7561,790.1463,644.7317,50.0,53.5976,23.5,-12472.0,1796.0,11600.0,2706.0,-1822.0,-1734.0
1554202076.8,369.7561,799.0244,626.5366,48.6952,53.4024,24.3049,-14868.0,-124.0,6452.0,2073.0,-1289.0,-1850.0
1554202076.81,378.4634,738.7317,690.5366,48.99999999999999,54.2927,22.9024,-17804.0,-2944.0,2344.0,2781.0,-1280.0,-2279.0
1554202076.82,393.9512,812.9268,634.5366,47.0976,54.0,24.1951,-12320.0,-5520.0,9224.0,1800.0,-1624.0,-1334.0
1554202076.83,373.9756,821.122,617.6341,51.6952,52.9024,24.0,-12760.0,-8324.0,11384.0,1995.0,-2233.0,-668.0
1554202076.84,384.561,734.5366,687.6341,49.1951,54.0976,23.8049,-14724.0,1980.0,11824.0,2759.0,-1865.0,-1022.0
1554202076.85,385.4634,819.0244,659.2439,48.3048,53.5976,24.5976,-12980.0,-4868.0,8968.0,2373.0,-1932.0,-1345.0
1554202076.86,362.3659,834.6341,641.6341,49.48779999999999,53.4024,23.5,-11884.0,-5376.0,11580.0,1882.0,-2244.0,-1754.0
1554202076.87,403.0732,764.2439,660.439,50.8049,53.6951,23.6951,-14776.0,5612.0,10492.0,2651.0,-2104.0,-1908.0
1554202076.88,375.4634,814.6341,649.1463,53.7073,57.7927,22.1951,-13348.0,-492.0,7784.0,2360.0,-1876.0,-1927.0
1554202076.89,380.6585,795.7073,617.439,50.39019999999999,54.5,24.1951,-11964.0,-480.0,11232.0,2401.0,-2127.0,-1414.0
1554202076.9,396.9512,788.0488,661.6341,48.804899999999996,53.7927,23.5976,-12236.0,-2356.0,7816.0,2253.0,-2245.0,-1026.0
1554202076.91,361.2683,827.2195,688.9268,51.292699999999996,53.4024,23.4024,-10296.0,-8224.0,9388.0,2678.0,-2352.0,-1466.0
1554202076.92,390.0732,794.0,645.1463,55.0975,53.0976,24.3049,-13540.0,-816.0,8380.0,2732.0,-2552.0,-1716.0
1554202076.93,374.3659,756.0488,671.9268,55.1951,53.0976,23.4024,-11772.0,-6416.0,10412.0,2439.0,-2206.0,-1840.0
1554202076.94,365.2683,712.9268,646.7317,49.5976,54.1951,23.1951,-14460.0,1008.0,9996.0,2206.0,-2432.0,-1759.0
1554202076.95,372.6585,795.0244,694.9268,54.5,52.5,22.6951,-9264.0,-3652.0,10172.0,2976.0,-2151.0,-1894.0
1554202076.96,363.8537,724.5366,645.8293,55.1952,52.9024,24.1951,-13792.0,5136.0,9960.0,2898.0,-2137.0,-1721.0
1554202076.97,377.7561,787.7073,665.6341,53.5,53.1951,24.6951,-11504.0,92.0,9100.0,2859.0,-2066.0,-1822.0
1554202076.98,394.561,807.7073,672.439,55.304899999999996,53.2927,23.5976,-14824.0,9584.0,9372.0,2592.0,-2495.0,-1919.0
1554202076.99,371.6585,728.9268,669.0244,55.292699999999996,53.0,24.3049,-13536.0,-5652.0,10524.0,2965.0,-2912.0,-1567.0
1554202077.0,408.3659,803.0244,656.6341,54.59749999999999,52.2927,22.9024,-11296.0,-3920.0,7260.0,2765.0,-2332.0,-1927.0
1554202077.01,376.561,798.6341,598.8537,59.5,64.5976,17.4024,-15484.0,5256.0,7676.0,3149.0,-2063.0,-1754.0
1554202077.02,356.2683,767.4146,659.7317,70.8049,53.2927,22.4024,-9856.0,-5072.0,10512.0,3070.0,-2415.0,-2468.0
1554202077.03,377.0732,831.7073,672.9268,71.9025,53.1951,23.6951,-11656.0,-1340.0,9296.0,2794.0,-2333.0,-2526.0
1554202077.04,396.3659,722.3415,679.0244,56.79259999999999,52.5976,24.0976,-14116.0,4540.0,8456.0,2959.0,-2624.0,-1787.0
1554202077.05,379.6585,809.6098,659.439,59.3049,53.6951,23.5,-8232.0,-6880.0,11360.0,3624.0,-3138.0,-1658.0
1554202077.06,394.0732,786.2439,710.0244,73.7073,51.7927,24.8049,-6916.0,-17280.0,11492.0,3205.0,-3110.0,-2393.0
1554202077.07,365.2683,842.3415,630.1463,67.5,54.5,23.0,-15496.0,-3540.0,9012.0,2497.0,-2334.0,-2776.0
1554202077.08,400.4634,870.0,631.8293,71.5976,53.4024,22.8049,-17032.0,14940.0,6564.0,2852.0,-2514.0,-1849.0
1554202077.09,367.6585,726.5366,638.7317,62.7073,53.2927,17.9024,-11864.0,4844.0,10300.0,3827.0,-2320.0,-1926.0
1554202077.1,394.7561,802.0,644.2439,71.4024,53.5976,23.3049,-4460.0,-14864.0,13296.0,3760.0,-2991.0,-2639.0
1554202077.11,373.2683,730.1463,689.8293,74.6951,52.0976,19.1951,-5980.0,-20576.0,14384.0,2806.0,-3312.0,-3090.0
1554202077.12,416.4634,841.8049,713.439,71.4878,52.4024,18.5,-9728.0,-10580.0,15764.0,2555.0,-2931.0,-2608.0
1554202077.13,370.3659,821.7073,705.439,71.0,52.6951,19.3049,-12956.0,3380.0,15572.0,3372.0,-2817.0,-2098.0
1554202077.14,389.3659,795.8049,735.5366,71.5976,52.6951,17.3049,-14508.0,10668.0,14460.0,3808.0,-2761.0,-2540.0
1554202077.15,387.3659,871.0244,686.8293,88.1951,56.0976,17.3049,-14568.0,11736.0,8476.0,2786.0,-2432.0,-2368.0
1554202077.16,373.4634,798.6341,702.122,89.1952,52.9024,19.0976,-16280.0,14220.0,5572.0,3331.0,-2265.0,-2736.0
1554202077.17,375.2683,860.7317,679.5366,89.0976,53.6951,18.0976,-15496.0,12032.0,7960.0,3951.0,-1989.0,-2454.0
1554202077.18,399.4634,792.1463,693.7317,88.8903,54.4024,19.0976,-15776.0,17256.0,6892.0,3702.0,-2286.0,-2331.0
1554202077.19,376.3659,833.5122,689.9268,72.3049,53.6951,18.1951,-14532.0,15620.0,8520.0,2335.0,-2769.0,-2857.0
1554202077.2,394.561,777.8049,711.5366,69.6952,54.4024,18.8049,-20848.0,18768.0,9284.0,2930.0,-2735.0,-2962.0
1554202077.21,390.7561,834.9268,695.5366,70.1951,53.1951,17.3049,-20812.0,14328.0,15728.0,3767.0,-2772.0,-2967.0
1554202077.22,379.2683,762.5366,670.7317,68.6951,52.5,18.5976,-15884.0,13220.0,19272.0,3206.0,-2676.0,-3257.0
1554202077.23,410.2683,808.6341,673.0244,74.7927,50.4024,18.8049,-7272.0,-3016.0,15260.0,3024.0,-3109.0,-3380.0
1554202077.24,375.8537,762.9268,655.6341,71.8902,54.0,18.3049,-4064.0,-23736.0,11928.0,3179.0,-3573.0,-3237.0
1554202077.25,398.3659,843.9024,668.7317,70.5975,54.5976,19.1951,-8276.0,-17360.0,3708.0,4071.0,-3383.0,-2930.0
1554202077.26,387.7561,763.7073,722.3415,90.7927,54.4024,21.0976,-16948.0,816.0,8172.0,3412.0,-2880.0,-3039.0
1554202077.27,370.9756,804.5366,781.4146,92.1952,53.4024,18.5976,-18252.0,8996.0,23396.0,3167.0,-3207.0,-3106.0
1554202077.28,393.9512,801.9024,751.6341,71.9024,52.5976,16.9024,-9776.0,14856.0,17848.0,3447.0,-3436.0,-3539.0
1554202077.29,361.0732,838.2439,718.6341,72.2073,53.7927,18.5976,-2096.0,-5596.0,8260.0,3753.0,-4263.0,-3407.0
1554202077.3,406.8537,815.7073,673.6341,73.0975,52.7927,22.0,-8428.0,-8680.0,6924.0,3836.0,-3964.0,-3264.0
1554202077.31,406.8537,813.5122,678.6341,71.6951,54.0976,18.3049,-18280.0,-2004.0,19044.0,3928.0,-2503.0,-3686.0
1554202077.32,395.3659,792.3415,682.7317,71.7927,55.4024,19.4024,-10220.0,-2092.0,11452.0,3473.0,-3348.0,-3420.0
1554202077.33,383.2683,748.8293,660.8293,70.8903,55.4024,18.3049,-13304.0,280.0,6456.0,3803.0,-4353.0,-3379.0
1554202077.34,375.6585,811.2195,741.7317,72.7927,55.0,18.0,-13572.0,-76.0,12060.0,3736.0,-3651.0,-3193.0
1554202077.35,386.9512,748.439,715.3415,90.4878,54.9024,19.5976,-5264.0,-3232.0,16008.0,3896.0,-4449.0,-3532.0
1554202077.36,403.2683,807.6098,694.122,88.1952,54.9024,18.3049,-11884.0,5812.0,8444.0,3458.0,-4050.0,-3345.0
1554202077.37,397.4634,745.8049,682.0244,94.1951,55.6951,19.3049,-9996.0,160.0,15708.0,3552.0,-2880.0,-3519.0
1554202077.38,374.9756,864.3415,694.439,94.0976,55.0,18.4024,-14408.0,-3700.0,6600.0,3562.0,-3731.0,-3518.0
1554202077.39,403.6585,798.2439,725.3415,89.3049,56.7927,19.3049,-10684.0,-3140.0,18608.0,3657.0,-3738.0,-3842.0
1554202077.4,378.6585,826.8293,680.6341,70.8049,54.7927,17.5976,-6276.0,-12372.0,12996.0,3827.0,-4951.0,-3385.0
1554202077.41,390.0732,805.7073,726.0244,71.3902,54.5,18.4024,-10028.0,-2300.0,16352.0,4046.0,-3754.0,-3961.0
1554202077.42,403.9512,745.8049,703.2439,70.6951,55.1951,18.1951,-8976.0,-5320.0,6868.0,3636.0,-3665.0,-3713.0
1554202077.43,395.0732,840.9268,731.8293,71.1951,55.6951,18.3049,-11696.0,-320.0,14292.0,3783.0,-3479.0,-3960.0
1554202077.44,383.561,772.8293,693.3415,78.3902,55.5,19.4024,-12308.0,7440.0,11220.0,4125.0,-4284.0,-3762.0
1554202077.45,400.4634,857.9024,713.439,91.0976,55.4024,18.4024,-11324.0,1372.0,12564.0,4044.0,-3720.0,-4607.0
1554202077.46,388.9512,822.9268,687.3415,89.7927,55.5,19.3049,-12204.0,3076.0,10564.0,4022.0,-3778.0,-3908.0
1554202077.47,363.3659,746.6341,685.0244,91.0,55.6951,23.5,-8636.0,-1080.0,9444.0,3736.0,-4372.0,-4096.0
1554202077.48,386.9512,837.3171,705.439,90.8049,54.6951,22.1951,-9648.0,3772.0,12104.0,3536.0,-4054.0,-3988.0
1554202077.49,398.0732,802.9268,682.5366,93.1951,55.5,23.5,-12124.0,2024.0,9956.0,3394.0,-4219.0,-3949.0
1554202077.5,402.4634,781.3171,786.8293,79.0975,55.2927,23.5976,-7416.0,-7332.0,17796.0,3434.0,-4207.0,-4235.0
1554202077.51,391.2683,806.6341,715.8293,70.9878,57.4024,26.1951,-5700.0,-500.0,14708.0,3649.0,-4341.0,-4003.0
1554202077.52,399.0732,748.9268,751.6341,73.5976,55.1951,23.6951,-5972.0,-11636.0,16452.0,3881.0,-3599.0,-4831.0
